protein folding,TraesCS6D02G282000
photophosphorylation,TraesCS5A02G108400
photophosphorylation,TraesCS5B02G114900
photophosphorylation,TraesCS5D02G117100
photophosphorylation,TraesCS6A02G163600
photophosphorylation,TraesCS6B02G186300
photophosphorylation,TraesCS6D02G147800
photophosphorylation,TraesCS5A02G366800
calvin cycle,TraesCS5A02G366800
protein quality control,TraesCS5A02G366800
photophosphorylation,TraesCS5B02G368900
calvin cycle,TraesCS5B02G368900
protein quality control,TraesCS5B02G368900
photophosphorylation,TraesCS5B02G563900
calvin cycle,TraesCS5B02G563900
protein quality control,TraesCS5B02G563900
photophosphorylation,TraesCS5D02G376000
calvin cycle,TraesCS5D02G376000
protein quality control,TraesCS5D02G376000
photophosphorylation,TraesCS5D02G550700
calvin cycle,TraesCS5D02G550700
protein quality control,TraesCS5D02G550700
photophosphorylation,TraesCS6A02G006400
calvin cycle,TraesCS6A02G006400
protein quality control,TraesCS6A02G006400
photophosphorylation,TraesCS6A02G028100
calvin cycle,TraesCS6A02G028100
protein quality control,TraesCS6A02G028100
photophosphorylation,TraesCS6B02G011800
calvin cycle,TraesCS6B02G011800
protein quality control,TraesCS6B02G011800
photophosphorylation,TraesCS6B02G012000
calvin cycle,TraesCS6B02G012000
protein quality control,TraesCS6B02G012000
photophosphorylation,TraesCS6B02G039300
calvin cycle,TraesCS6B02G039300
protein quality control,TraesCS6B02G039300
photophosphorylation,TraesCS6D02G009100
calvin cycle,TraesCS6D02G009100
protein quality control,TraesCS6D02G009100
photophosphorylation,TraesCS6D02G031400
calvin cycle,TraesCS6D02G031400
protein quality control,TraesCS6D02G031400
photophosphorylation,TraesCS7A02G036200
calvin cycle,TraesCS7A02G036200
protein quality control,TraesCS7A02G036200
photophosphorylation,TraesCS7D02G032800
calvin cycle,TraesCS7D02G032800
protein quality control,TraesCS7D02G032800
photophosphorylation,TraesCS5A02G524800
photophosphorylation,TraesCS5A02G179300
photophosphorylation,TraesCS5B02G177200
photophosphorylation,TraesCS5D02G184000
photophosphorylation,TraesCS6A02G048600
photophosphorylation,TraesCS6B02G065300
photophosphorylation,TraesCS5A02G386900
photophosphorylation,TraesCS5B02G391800
photophosphorylation,TraesCS5D02G396700
photophosphorylation,TraesCS7A02G427400
photophosphorylation,TraesCS7D02G419700
photophosphorylation,TraesCS6A02G319700
photophosphorylation,TraesCS6B02G350500
photophosphorylation,TraesCS6D02G299200
photophosphorylation,TraesCS5A02G213000
photophosphorylation,TraesCS5D02G219100
photophosphorylation,TraesCS5B02G052700
photophosphorylation,TraesCS5D02G011200
photophosphorylation,TraesCS5D02G196700
photophosphorylation,TraesCS5D02G220200
photophosphorylation,TraesCS5D02G459200
photophosphorylation,TraesCS6B02G256800
photophosphorylation,TraesCS6D02G021800
photophosphorylation,TraesCS7A02G363200
photophosphorylation,TraesCS7B02G338100
photophosphorylation,TraesCS7B02G395900
photophosphorylation,TraesCS5D02G458900
photophosphorylation,TraesCS6A02G303800
photophosphorylation,TraesCS6D02G283300
photophosphorylation,TraesCS5D02G010400
photophosphorylation,TraesCS7A02G290100
photophosphorylation,TraesCS5A02G396700
photophosphorylation,TraesCS5B02G401700
photophosphorylation,TraesCS5D02G406400
calvin cycle,TraesCS5D02G010200
calvin cycle,TraesCS5D02G425100
